grade_id,student_id,course_id,group_id,assessment_title,assessment_id,type,score,max_score,date
GR04785,S0435,C002,G03,Final Exam,C002-EXF,exam,51.5,100,2026-05-15
GR04786,S0436,C002,G03,Quiz 1,C002-QZ,quiz,68.3,100,2025-12-23
GR04787,S0436,C002,G03,Quiz 2,C002-QZ,quiz,87.1,100,2026-01-06
GR04788,S0436,C002,G03,Quiz 3,C002-QZ,quiz,90.7,100,2026-01-21
GR04789,S0436,C002,G03,Quiz 4,C002-QZ,quiz,70.7,100,2026-02-04
GR04790,S0436,C002,G03,Assignment 1,C002-AS,assignment,82.3,100,2026-02-18
GR04791,S0436,C002,G03,Assignment 2,C002-AS,assignment,62.4,100,2026-03-05
GR04792,S0436,C002,G03,Assignment 3,C002-AS,assignment,62.8,100,2026-03-19
GR04793,S0436,C002,G03,Practical 1,C002-PR,practical,77.7,100,2026-04-02
GR04794,S0436,C002,G03,Practical 2,C002-PR,practical,87.1,100,2026-04-17
GR04795,S0436,C002,G03,Midterm Exam,C002-EX,exam,93.5,100,2026-05-01
GR04796,S0436,C002,G03,Final Exam,C002-EXF,exam,93.1,100,2026-05-15
GR04797,S0437,C004,G06,Quiz 1,C004-QZ,quiz,96.7,100,2025-12-20
GR04798,S0437,C004,G06,Quiz 2,C004-QZ,quiz,66.6,100,2026-01-04
GR04799,S0437,C004,G06,Quiz 3,C004-QZ,quiz,69.1,100,2026-01-18
GR04800,S0437,C004,G06,Quiz 4,C004-QZ,quiz,99.8,100,2026-02-02
GR04801,S0437,C004,G06,Assignment 1,C004-AS,assignment,81.8,100,2026-02-16
GR04802,S0437,C004,G06,Assignment 2,C004-AS,assignment,75.3,100,2026-03-03
GR04803,S0437,C004,G06,Assignment 3,C004-AS,assignment,71.8,100,2026-03-18
GR04804,S0437,C004,G06,Practical 1,C004-PR,practical,79.3,100,2026-04-01
GR04805,S0437,C004,G06,Practical 2,C004-PR,practical,73.6,100,2026-04-16
GR04806,S0437,C004,G06,Midterm Exam,C004-EX,exam,80.4,100,2026-04-30
GR04807,S0437,C004,G06,Final Exam,C004-EXF,exam,77.4,100,2026-05-15
GR04808,S0438,C002,G04,Quiz 1,C002-QZ,quiz,67.0,100,2025-12-24
GR04809,S0438,C002,G04,Quiz 2,C002-QZ,quiz,80.8,100,2026-01-07
GR04810,S0438,C002,G04,Quiz 3,C002-QZ,quiz,65.7,100,2026-01-21
GR04811,S0438,C002,G04,Quiz 4,C002-QZ,quiz,83.2,100,2026-02-05
GR04812,S0438,C002,G04,Assignment 1,C002-AS,assignment,68.3,100,2026-02-19
GR04813,S0438,C002,G04,Assignment 2,C002-AS,assignment,73.7,100,2026-03-05
GR04814,S0438,C002,G04,Assignment 3,C002-AS,assignment,39.5,100,2026-03-19
GR04815,S0438,C002,G04,Practical 1,C002-PR,practical,77.5,100,2026-04-03
GR04816,S0438,C002,G04,Practical 2,C002-PR,practical,60.6,100,2026-04-17
GR04817,S0438,C002,G04,Midterm Exam,C002-EX,exam,76.5,100,2026-05-01
GR04818,S0438,C002,G04,Final Exam,C002-EXF,exam,73.2,100,2026-05-15
GR04819,S0439,C004,G06,Quiz 1,C004-QZ,quiz,76.7,100,2025-12-30
GR04820,S0439,C004,G06,Quiz 2,C004-QZ,quiz,77.9,100,2026-01-13
GR04821,S0439,C004,G06,Quiz 3,C004-QZ,quiz,72.9,100,2026-01-27
GR04822,S0439,C004,G06,Quiz 4,C004-QZ,quiz,91.3,100,2026-02-09
GR04823,S0439,C004,G06,Assignment 1,C004-AS,assignment,84.4,100,2026-02-23
GR04824,S0439,C004,G06,Assignment 2,C004-AS,assignment,67.7,100,2026-03-09
GR04825,S0439,C004,G06,Assignment 3,C004-AS,assignment,95.3,100,2026-03-22
GR04826,S0439,C004,G06,Practical 1,C004-PR,practical,86.2,100,2026-04-05
GR04827,S0439,C004,G06,Practical 2,C004-PR,practical,76.4,100,2026-04-19
GR04828,S0439,C004,G06,Midterm Exam,C004-EX,exam,88.3,100,2026-05-02
GR04829,S0439,C004,G06,Final Exam,C004-EXF,exam,91.3,100,2026-05-16
GR04830,S0440,C004,G06,Quiz 1,C004-QZ,quiz,72.1,100,2025-12-23
GR04831,S0440,C004,G06,Quiz 2,C004-QZ,quiz,72.0,100,2026-01-06
GR04832,S0440,C004,G06,Quiz 3,C004-QZ,quiz,68.9,100,2026-01-21
GR04833,S0440,C004,G06,Quiz 4,C004-QZ,quiz,61.2,100,2026-02-04
GR04834,S0440,C004,G06,Assignment 1,C004-AS,assignment,69.1,100,2026-02-18
GR04835,S0440,C004,G06,Assignment 2,C004-AS,assignment,45.9,100,2026-03-05
GR04836,S0440,C004,G06,Assignment 3,C004-AS,assignment,48.0,100,2026-03-19
GR04837,S0440,C004,G06,Practical 1,C004-PR,practical,62.5,100,2026-04-02
GR04838,S0440,C004,G06,Practical 2,C004-PR,practical,66.9,100,2026-04-17
GR04839,S0440,C004,G06,Midterm Exam,C004-EX,exam,70.6,100,2026-05-01
GR04840,S0440,C004,G06,Final Exam,C004-EXF,exam,81.9,100,2026-05-15
GR04841,S0441,C002,G04,Quiz 1,C002-QZ,quiz,71.6,100,2025-12-24
GR04842,S0441,C002,G04,Quiz 2,C002-QZ,quiz,61.0,100,2026-01-07
GR04843,S0441,C002,G04,Quiz 3,C002-QZ,quiz,63.6,100,2026-01-21
GR04844,S0441,C002,G04,Quiz 4,C002-QZ,quiz,61.9,100,2026-02-05
GR04845,S0441,C002,G04,Assignment 1,C002-AS,assignment,80.2,100,2026-02-19
GR04846,S0441,C002,G04,Assignment 2,C002-AS,assignment,51.4,100,2026-03-05
GR04847,S0441,C002,G04,Assignment 3,C002-AS,assignment,52.9,100,2026-03-19
GR04848,S0441,C002,G04,Practical 1,C002-PR,practical,80.8,100,2026-04-03
GR04849,S0441,C002,G04,Practical 2,C002-PR,practical,68.3,100,2026-04-17
GR04850,S0441,C002,G04,Midterm Exam,C002-EX,exam,68.0,100,2026-05-01
GR04851,S0441,C002,G04,Final Exam,C002-EXF,exam,67.0,100,2026-05-15
GR04852,S0442,C006,G08,Quiz 1,C006-QZ,quiz,56.5,100,2026-01-02
GR04853,S0442,C006,G08,Quiz 2,C006-QZ,quiz,82.7,100,2026-01-15
GR04854,S0442,C006,G08,Quiz 3,C006-QZ,quiz,76.0,100,2026-01-29
GR04855,S0442,C006,G08,Quiz 4,C006-QZ,quiz,77.6,100,2026-02-11
GR04856,S0442,C006,G08,Assignment 1,C006-AS,assignment,69.4,100,2026-02-25
GR04857,S0442,C006,G08,Assignment 2,C006-AS,assignment,52.9,100,2026-03-10
GR04858,S0442,C006,G08,Assignment 3,C006-AS,assignment,56.2,100,2026-03-23
GR04859,S0442,C006,G08,Practical 1,C006-PR,practical,65.4,100,2026-04-06
GR04860,S0442,C006,G08,Practical 2,C006-PR,practical,81.1,100,2026-04-19
GR04861,S0442,C006,G08,Midterm Exam,C006-EX,exam,64.5,100,2026-05-03
GR04862,S0442,C006,G08,Final Exam,C006-EXF,exam,63.0,100,2026-05-16
GR04863,S0443,C005,G07,Quiz 1,C005-QZ,quiz,61.5,100,2025-12-22
GR04864,S0443,C005,G07,Quiz 2,C005-QZ,quiz,61.5,100,2026-01-05
GR04865,S0443,C005,G07,Quiz 3,C005-QZ,quiz,58.5,100,2026-01-20
GR04866,S0443,C005,G07,Quiz 4,C005-QZ,quiz,63.6,100,2026-02-03
GR04867,S0443,C005,G07,Assignment 1,C005-AS,assignment,59.9,100,2026-02-18
GR04868,S0443,C005,G07,Assignment 2,C005-AS,assignment,55.4,100,2026-03-04
GR04869,S0443,C005,G07,Assignment 3,C005-AS,assignment,48.9,100,2026-03-18
GR04870,S0443,C005,G07,Practical 1,C005-PR,practical,40.8,100,2026-04-02
GR04871,S0443,C005,G07,Practical 2,C005-PR,practical,51.9,100,2026-04-16
GR04872,S0443,C005,G07,Midterm Exam,C005-EX,exam,39.7,100,2026-05-01
GR04873,S0443,C005,G07,Final Exam,C005-EXF,exam,53.4,100,2026-05-15
GR04874,S0444,C001,G01,Quiz 1,C001-QZ,quiz,85.9,100,2026-01-02
GR04875,S0444,C001,G01,Quiz 2,C001-QZ,quiz,71.7,100,2026-01-15
GR04876,S0444,C001,G01,Quiz 3,C001-QZ,quiz,62.3,100,2026-01-29
GR04877,S0444,C001,G01,Quiz 4,C001-QZ,quiz,59.8,100,2026-02-11
GR04878,S0444,C001,G01,Assignment 1,C001-AS,assignment,100.0,100,2026-02-25
GR04879,S0444,C001,G01,Assignment 2,C001-AS,assignment,67.0,100,2026-03-10
GR04880,S0444,C001,G01,Assignment 3,C001-AS,assignment,60.5,100,2026-03-23
GR04881,S0444,C001,G01,Practical 1,C001-PR,practical,74.4,100,2026-04-06
GR04882,S0444,C001,G01,Practical 2,C001-PR,practical,81.1,100,2026-04-19
GR04883,S0444,C001,G01,Midterm Exam,C001-EX,exam,74.2,100,2026-05-03
GR04884,S0444,C001,G01,Final Exam,C001-EXF,exam,82.0,100,2026-05-16
GR04885,S0445,C003,G05,Quiz 1,C003-QZ,quiz,66.2,100,2025-12-30
GR04886,S0445,C003,G05,Quiz 2,C003-QZ,quiz,81.0,100,2026-01-13
GR04887,S0445,C003,G05,Quiz 3,C003-QZ,quiz,74.3,100,2026-01-27
GR04888,S0445,C003,G05,Quiz 4,C003-QZ,quiz,87.9,100,2026-02-09
GR04889,S0445,C003,G05,Assignment 1,C003-AS,assignment,57.7,100,2026-02-23
GR04890,S0445,C003,G05,Assignment 2,C003-AS,assignment,50.4,100,2026-03-09
GR04891,S0445,C003,G05,Assignment 3,C003-AS,assignment,63.6,100,2026-03-22
GR04892,S0445,C003,G05,Practical 1,C003-PR,practical,63.1,100,2026-04-05
GR04893,S0445,C003,G05,Practical 2,C003-PR,practical,67.6,100,2026-04-19
GR04894,S0445,C003,G05,Midterm Exam,C003-EX,exam,84.4,100,2026-05-02
GR04895,S0445,C003,G05,Final Exam,C003-EXF,exam,74.8,100,2026-05-16
GR04896,S0446,C002,G03,Quiz 1,C002-QZ,quiz,81.9,100,2025-12-27
GR04897,S0446,C002,G03,Quiz 2,C002-QZ,quiz,89.0,100,2026-01-10
GR04898,S0446,C002,G03,Quiz 3,C002-QZ,quiz,70.5,100,2026-01-24
GR04899,S0446,C002,G03,Quiz 4,C002-QZ,quiz,60.7,100,2026-02-07
GR04900,S0446,C002,G03,Assignment 1,C002-AS,assignment,78.8,100,2026-02-21
GR04901,S0446,C002,G03,Assignment 2,C002-AS,assignment,47.8,100,2026-03-07
GR04902,S0446,C002,G03,Assignment 3,C002-AS,assignment,81.5,100,2026-03-21
GR04903,S0446,C002,G03,Practical 1,C002-PR,practical,80.7,100,2026-04-04
GR04904,S0446,C002,G03,Practical 2,C002-PR,practical,50.5,100,2026-04-18
GR04905,S0446,C002,G03,Midterm Exam,C002-EX,exam,71.8,100,2026-05-02
GR04906,S0446,C002,G03,Final Exam,C002-EXF,exam,80.5,100,2026-05-16
GR04907,S0447,C005,G07,Quiz 1,C005-QZ,quiz,46.2,100,2025-12-16
GR04908,S0447,C005,G07,Quiz 2,C005-QZ,quiz,57.0,100,2025-12-31
GR04909,S0447,C005,G07,Quiz 3,C005-QZ,quiz,47.2,100,2026-01-15
GR04910,S0447,C005,G07,Quiz 4,C005-QZ,quiz,54.2,100,2026-01-30
GR04911,S0447,C005,G07,Assignment 1,C005-AS,assignment,29.0,100,2026-02-14
GR04912,S0447,C005,G07,Assignment 2,C005-AS,assignment,47.7,100,2026-03-01
GR04913,S0447,C005,G07,Assignment 3,C005-AS,assignment,34.2,100,2026-03-16
GR04914,S0447,C005,G07,Practical 1,C005-PR,practical,50.1,100,2026-03-31
GR04915,S0447,C005,G07,Practical 2,C005-PR,practical,44.9,100,2026-04-15
GR04916,S0447,C005,G07,Midterm Exam,C005-EX,exam,52.4,100,2026-04-30
GR04917,S0447,C005,G07,Final Exam,C005-EXF,exam,53.3,100,2026-05-15
GR04918,S0448,C006,G09,Quiz 1,C006-QZ,quiz,94.4,100,2026-01-01
GR04919,S0448,C006,G09,Quiz 2,C006-QZ,quiz,67.7,100,2026-01-15
GR04920,S0448,C006,G09,Quiz 3,C006-QZ,quiz,85.4,100,2026-01-28
GR04921,S0448,C006,G09,Quiz 4,C006-QZ,quiz,71.2,100,2026-02-11
GR04922,S0448,C006,G09,Assignment 1,C006-AS,assignment,82.9,100,2026-02-24
GR04923,S0448,C006,G09,Assignment 2,C006-AS,assignment,71.3,100,2026-03-10
GR04924,S0448,C006,G09,Assignment 3,C006-AS,assignment,96.4,100,2026-03-23
GR04925,S0448,C006,G09,Practical 1,C006-PR,practical,77.2,100,2026-04-06
GR04926,S0448,C006,G09,Practical 2,C006-PR,practical,97.9,100,2026-04-19
GR04927,S0448,C006,G09,Midterm Exam,C006-EX,exam,97.2,100,2026-05-03
GR04928,S0448,C006,G09,Final Exam,C006-EXF,exam,92.5,100,2026-05-16
GR04929,S0449,C006,G09,Quiz 1,C006-QZ,quiz,72.4,100,2025-12-26
GR04930,S0449,C006,G09,Quiz 2,C006-QZ,quiz,75.3,100,2026-01-09
GR04931,S0449,C006,G09,Quiz 3,C006-QZ,quiz,64.1,100,2026-01-23
GR04932,S0449,C006,G09,Quiz 4,C006-QZ,quiz,79.4,100,2026-02-06
GR04933,S0449,C006,G09,Assignment 1,C006-AS,assignment,82.1,100,2026-02-20
GR04934,S0449,C006,G09,Assignment 2,C006-AS,assignment,58.5,100,2026-03-06
GR04935,S0449,C006,G09,Assignment 3,C006-AS,assignment,67.6,100,2026-03-20
GR04936,S0449,C006,G09,Practical 1,C006-PR,practical,86.0,100,2026-04-03
GR04937,S0449,C006,G09,Practical 2,C006-PR,practical,74.6,100,2026-04-17
GR04938,S0449,C006,G09,Midterm Exam,C006-EX,exam,71.7,100,2026-05-01
GR04939,S0449,C006,G09,Final Exam,C006-EXF,exam,90.3,100,2026-05-15
GR04940,S0450,C002,G03,Quiz 1,C002-QZ,quiz,54.0,100,2025-12-27
GR04941,S0450,C002,G03,Quiz 2,C002-QZ,quiz,61.7,100,2026-01-10
GR04942,S0450,C002,G03,Quiz 3,C002-QZ,quiz,65.8,100,2026-01-24
GR04943,S0450,C002,G03,Quiz 4,C002-QZ,quiz,68.4,100,2026-02-07
GR04944,S0450,C002,G03,Assignment 1,C002-AS,assignment,69.3,100,2026-02-21
GR04945,S0450,C002,G03,Assignment 2,C002-AS,assignment,50.1,100,2026-03-07
GR04946,S0450,C002,G03,Assignment 3,C002-AS,assignment,51.8,100,2026-03-21
GR04947,S0450,C002,G03,Practical 1,C002-PR,practical,83.2,100,2026-04-04
GR04948,S0450,C002,G03,Practical 2,C002-PR,practical,65.1,100,2026-04-18
GR04949,S0450,C002,G03,Midterm Exam,C002-EX,exam,67.7,100,2026-05-02
GR04950,S0450,C002,G03,Final Exam,C002-EXF,exam,68.2,100,2026-05-16
GR04951,S0451,C005,G07,Quiz 1,C005-QZ,quiz,71.5,100,2025-12-17
GR04952,S0451,C005,G07,Quiz 2,C005-QZ,quiz,52.2,100,2026-01-01
GR04953,S0451,C005,G07,Quiz 3,C005-QZ,quiz,69.6,100,2026-01-16
GR04954,S0451,C005,G07,Quiz 4,C005-QZ,quiz,64.4,100,2026-01-31
GR04955,S0451,C005,G07,Assignment 1,C005-AS,assignment,60.7,100,2026-02-15
GR04956,S0451,C005,G07,Assignment 2,C005-AS,assignment,46.6,100,2026-03-02
GR04957,S0451,C005,G07,Assignment 3,C005-AS,assignment,48.9,100,2026-03-16
GR04958,S0451,C005,G07,Practical 1,C005-PR,practical,42.0,100,2026-03-31
GR04959,S0451,C005,G07,Practical 2,C005-PR,practical,55.5,100,2026-04-15
GR04960,S0451,C005,G07,Midterm Exam,C005-EX,exam,77.8,100,2026-04-30
GR04961,S0451,C005,G07,Final Exam,C005-EXF,exam,79.2,100,2026-05-15
GR04962,S0452,C006,G09,Quiz 1,C006-QZ,quiz,93.5,100,2025-12-26
GR04963,S0452,C006,G09,Quiz 2,C006-QZ,quiz,80.9,100,2026-01-09
GR04964,S0452,C006,G09,Quiz 3,C006-QZ,quiz,85.9,100,2026-01-23
GR04965,S0452,C006,G09,Quiz 4,C006-QZ,quiz,82.8,100,2026-02-06
GR04966,S0452,C006,G09,Assignment 1,C006-AS,assignment,88.6,100,2026-02-20
GR04967,S0452,C006,G09,Assignment 2,C006-AS,assignment,65.9,100,2026-03-06
GR04968,S0452,C006,G09,Assignment 3,C006-AS,assignment,61.4,100,2026-03-20
GR04969,S0452,C006,G09,Practical 1,C006-PR,practical,86.2,100,2026-04-03
GR04970,S0452,C006,G09,Practical 2,C006-PR,practical,70.8,100,2026-04-17
GR04971,S0452,C006,G09,Midterm Exam,C006-EX,exam,89.9,100,2026-05-01
GR04972,S0452,C006,G09,Final Exam,C006-EXF,exam,66.0,100,2026-05-15
GR04973,S0453,C005,G07,Quiz 1,C005-QZ,quiz,40.0,100,2025-12-24
GR04974,S0453,C005,G07,Quiz 2,C005-QZ,quiz,59.4,100,2026-01-07
GR04975,S0453,C005,G07,Quiz 3,C005-QZ,quiz,51.3,100,2026-01-21
GR04976,S0453,C005,G07,Quiz 4,C005-QZ,quiz,44.4,100,2026-02-05
GR04977,S0453,C005,G07,Assignment 1,C005-AS,assignment,48.3,100,2026-02-19
GR04978,S0453,C005,G07,Assignment 2,C005-AS,assignment,37.4,100,2026-03-05
GR04979,S0453,C005,G07,Assignment 3,C005-AS,assignment,40.3,100,2026-03-19
GR04980,S0453,C005,G07,Practical 1,C005-PR,practical,44.0,100,2026-04-03
GR04981,S0453,C005,G07,Practical 2,C005-PR,practical,60.0,100,2026-04-17
GR04982,S0453,C005,G07,Midterm Exam,C005-EX,exam,47.2,100,2026-05-01
GR04983,S0453,C005,G07,Final Exam,C005-EXF,exam,51.9,100,2026-05-15
GR04984,S0454,C001,G01,Quiz 1,C001-QZ,quiz,65.4,100,2025-12-24
GR04985,S0454,C001,G01,Quiz 2,C001-QZ,quiz,74.4,100,2026-01-07
GR04986,S0454,C001,G01,Quiz 3,C001-QZ,quiz,56.2,100,2026-01-21
GR04987,S0454,C001,G01,Quiz 4,C001-QZ,quiz,58.6,100,2026-02-05
GR04988,S0454,C001,G01,Assignment 1,C001-AS,assignment,63.8,100,2026-02-19
GR04989,S0454,C001,G01,Assignment 2,C001-AS,assignment,51.1,100,2026-03-05
GR04990,S0454,C001,G01,Assignment 3,C001-AS,assignment,66.0,100,2026-03-19
GR04991,S0454,C001,G01,Practical 1,C001-PR,practical,61.9,100,2026-04-03
GR04992,S0454,C001,G01,Practical 2,C001-PR,practical,85.1,100,2026-04-17
GR04993,S0454,C001,G01,Midterm Exam,C001-EX,exam,67.3,100,2026-05-01
GR04994,S0454,C001,G01,Final Exam,C001-EXF,exam,55.1,100,2026-05-15
GR04995,S0455,C002,G03,Quiz 1,C002-QZ,quiz,76.4,100,2025-12-21
GR04996,S0455,C002,G03,Quiz 2,C002-QZ,quiz,71.0,100,2026-01-05
GR04997,S0455,C002,G03,Quiz 3,C002-QZ,quiz,80.8,100,2026-01-19
GR04998,S0455,C002,G03,Quiz 4,C002-QZ,quiz,68.8,100,2026-02-03
GR04999,S0455,C002,G03,Assignment 1,C002-AS,assignment,77.1,100,2026-02-17
GR05000,S0455,C002,G03,Assignment 2,C002-AS,assignment,57.1,100,2026-03-04
GR05001,S0455,C002,G03,Assignment 3,C002-AS,assignment,61.3,100,2026-03-18
GR05002,S0455,C002,G03,Practical 1,C002-PR,practical,84.1,100,2026-04-02
GR05003,S0455,C002,G03,Practical 2,C002-PR,practical,86.0,100,2026-04-16
GR05004,S0455,C002,G03,Midterm Exam,C002-EX,exam,83.2,100,2026-05-01
GR05005,S0455,C002,G03,Final Exam,C002-EXF,exam,78.0,100,2026-05-15
GR05006,S0456,C006,G08,Quiz 1,C006-QZ,quiz,64.8,100,2025-12-21
GR05007,S0456,C006,G08,Quiz 2,C006-QZ,quiz,81.3,100,2026-01-05
GR05008,S0456,C006,G08,Quiz 3,C006-QZ,quiz,80.7,100,2026-01-19
GR05009,S0456,C006,G08,Quiz 4,C006-QZ,quiz,75.9,100,2026-02-03
GR05010,S0456,C006,G08,Assignment 1,C006-AS,assignment,76.5,100,2026-02-17
GR05011,S0456,C006,G08,Assignment 2,C006-AS,assignment,53.7,100,2026-03-04
GR05012,S0456,C006,G08,Assignment 3,C006-AS,assignment,61.8,100,2026-03-18
GR05013,S0456,C006,G08,Practical 1,C006-PR,practical,76.8,100,2026-04-02
GR05014,S0456,C006,G08,Practical 2,C006-PR,practical,81.1,100,2026-04-16
GR05015,S0456,C006,G08,Midterm Exam,C006-EX,exam,57.7,100,2026-05-01
GR05016,S0456,C006,G08,Final Exam,C006-EXF,exam,74.1,100,2026-05-15
GR05017,S0457,C001,G02,Quiz 1,C001-QZ,quiz,74.2,100,2025-12-21
GR05018,S0457,C001,G02,Quiz 2,C001-QZ,quiz,75.1,100,2026-01-05
GR05019,S0457,C001,G02,Quiz 3,C001-QZ,quiz,70.0,100,2026-01-19
GR05020,S0457,C001,G02,Quiz 4,C001-QZ,quiz,70.0,100,2026-02-03
GR05021,S0457,C001,G02,Assignment 1,C001-AS,assignment,86.6,100,2026-02-17
GR05022,S0457,C001,G02,Assignment 2,C001-AS,assignment,77.2,100,2026-03-04
GR05023,S0457,C001,G02,Assignment 3,C001-AS,assignment,65.6,100,2026-03-18
GR05024,S0457,C001,G02,Practical 1,C001-PR,practical,72.7,100,2026-04-02
GR05025,S0457,C001,G02,Practical 2,C001-PR,practical,64.1,100,2026-04-16
GR05026,S0457,C001,G02,Midterm Exam,C001-EX,exam,94.6,100,2026-05-01
GR05027,S0457,C001,G02,Final Exam,C001-EXF,exam,69.8,100,2026-05-15
GR05028,S0458,C002,G03,Quiz 1,C002-QZ,quiz,69.2,100,2026-01-01
GR05029,S0458,C002,G03,Quiz 2,C002-QZ,quiz,59.5,100,2026-01-15
GR05030,S0458,C002,G03,Quiz 3,C002-QZ,quiz,100.0,100,2026-01-28
GR05031,S0458,C002,G03,Quiz 4,C002-QZ,quiz,86.6,100,2026-02-11
GR05032,S0458,C002,G03,Assignment 1,C002-AS,assignment,85.3,100,2026-02-24
GR05033,S0458,C002,G03,Assignment 2,C002-AS,assignment,75.6,100,2026-03-10
GR05034,S0458,C002,G03,Assignment 3,C002-AS,assignment,78.4,100,2026-03-23
GR05035,S0458,C002,G03,Practical 1,C002-PR,practical,66.9,100,2026-04-06
GR05036,S0458,C002,G03,Practical 2,C002-PR,practical,79.7,100,2026-04-19
GR05037,S0458,C002,G03,Midterm Exam,C002-EX,exam,81.7,100,2026-05-03
GR05038,S0458,C002,G03,Final Exam,C002-EXF,exam,84.6,100,2026-05-16
GR05039,S0459,C002,G03,Quiz 1,C002-QZ,quiz,83.4,100,2025-12-21
GR05040,S0459,C002,G03,Quiz 2,C002-QZ,quiz,86.7,100,2026-01-05
GR05041,S0459,C002,G03,Quiz 3,C002-QZ,quiz,81.3,100,2026-01-19
GR05042,S0459,C002,G03,Quiz 4,C002-QZ,quiz,88.1,100,2026-02-03
GR05043,S0459,C002,G03,Assignment 1,C002-AS,assignment,66.5,100,2026-02-17
GR05044,S0459,C002,G03,Assignment 2,C002-AS,assignment,85.2,100,2026-03-04
GR05045,S0459,C002,G03,Assignment 3,C002-AS,assignment,76.8,100,2026-03-18
GR05046,S0459,C002,G03,Practical 1,C002-PR,practical,65.5,100,2026-04-02
GR05047,S0459,C002,G03,Practical 2,C002-PR,practical,76.6,100,2026-04-16
GR05048,S0459,C002,G03,Midterm Exam,C002-EX,exam,69.1,100,2026-05-01
GR05049,S0459,C002,G03,Final Exam,C002-EXF,exam,66.1,100,2026-05-15
GR05050,S0460,C002,G03,Quiz 1,C002-QZ,quiz,73.5,100,2025-12-18
GR05051,S0460,C002,G03,Quiz 2,C002-QZ,quiz,72.2,100,2026-01-02
GR05052,S0460,C002,G03,Quiz 3,C002-QZ,quiz,73.6,100,2026-01-17
GR05053,S0460,C002,G03,Quiz 4,C002-QZ,quiz,73.8,100,2026-02-01
GR05054,S0460,C002,G03,Assignment 1,C002-AS,assignment,76.3,100,2026-02-15
GR05055,S0460,C002,G03,Assignment 2,C002-AS,assignment,80.4,100,2026-03-02
GR05056,S0460,C002,G03,Assignment 3,C002-AS,assignment,65.4,100,2026-03-17
GR05057,S0460,C002,G03,Practical 1,C002-PR,practical,74.8,100,2026-04-01
GR05058,S0460,C002,G03,Practical 2,C002-PR,practical,67.0,100,2026-04-15
GR05059,S0460,C002,G03,Midterm Exam,C002-EX,exam,68.8,100,2026-04-30
GR05060,S0460,C002,G03,Final Exam,C002-EXF,exam,68.1,100,2026-05-15
GR05061,S0461,C002,G04,Quiz 1,C002-QZ,quiz,93.8,100,2025-12-23
GR05062,S0461,C002,G04,Quiz 2,C002-QZ,quiz,80.2,100,2026-01-06
GR05063,S0461,C002,G04,Quiz 3,C002-QZ,quiz,97.5,100,2026-01-21
GR05064,S0461,C002,G04,Quiz 4,C002-QZ,quiz,84.5,100,2026-02-04
GR05065,S0461,C002,G04,Assignment 1,C002-AS,assignment,82.1,100,2026-02-18
GR05066,S0461,C002,G04,Assignment 2,C002-AS,assignment,63.0,100,2026-03-05
GR05067,S0461,C002,G04,Assignment 3,C002-AS,assignment,80.0,100,2026-03-19
GR05068,S0461,C002,G04,Practical 1,C002-PR,practical,79.8,100,2026-04-02
GR05069,S0461,C002,G04,Practical 2,C002-PR,practical,77.8,100,2026-04-17
GR05070,S0461,C002,G04,Midterm Exam,C002-EX,exam,94.6,100,2026-05-01
GR05071,S0461,C002,G04,Final Exam,C002-EXF,exam,85.2,100,2026-05-15
GR05072,S0462,C002,G04,Quiz 1,C002-QZ,quiz,70.9,100,2025-12-20
GR05073,S0462,C002,G04,Quiz 2,C002-QZ,quiz,70.2,100,2026-01-04
GR05074,S0462,C002,G04,Quiz 3,C002-QZ,quiz,81.3,100,2026-01-18
GR05075,S0462,C002,G04,Quiz 4,C002-QZ,quiz,54.5,100,2026-02-02
GR05076,S0462,C002,G04,Assignment 1,C002-AS,assignment,80.4,100,2026-02-16
GR05077,S0462,C002,G04,Assignment 2,C002-AS,assignment,62.1,100,2026-03-03
GR05078,S0462,C002,G04,Assignment 3,C002-AS,assignment,58.7,100,2026-03-18
GR05079,S0462,C002,G04,Practical 1,C002-PR,practical,73.0,100,2026-04-01
GR05080,S0462,C002,G04,Practical 2,C002-PR,practical,81.2,100,2026-04-16
GR05081,S0462,C002,G04,Midterm Exam,C002-EX,exam,84.0,100,2026-04-30
GR05082,S0462,C002,G04,Final Exam,C002-EXF,exam,85.0,100,2026-05-15
GR05083,S0463,C002,G03,Quiz 1,C002-QZ,quiz,57.6,100,2025-12-22
GR05084,S0463,C002,G03,Quiz 2,C002-QZ,quiz,78.2,100,2026-01-05
GR05085,S0463,C002,G03,Quiz 3,C002-QZ,quiz,71.4,100,2026-01-20
GR05086,S0463,C002,G03,Quiz 4,C002-QZ,quiz,63.4,100,2026-02-03
GR05087,S0463,C002,G03,Assignment 1,C002-AS,assignment,66.2,100,2026-02-18
GR05088,S0463,C002,G03,Assignment 2,C002-AS,assignment,67.9,100,2026-03-04
GR05089,S0463,C002,G03,Assignment 3,C002-AS,assignment,65.7,100,2026-03-18
GR05090,S0463,C002,G03,Practical 1,C002-PR,practical,70.6,100,2026-04-02
GR05091,S0463,C002,G03,Practical 2,C002-PR,practical,71.7,100,2026-04-16
GR05092,S0463,C002,G03,Midterm Exam,C002-EX,exam,69.2,100,2026-05-01
GR05093,S0463,C002,G03,Final Exam,C002-EXF,exam,69.5,100,2026-05-15
GR05094,S0464,C006,G08,Quiz 1,C006-QZ,quiz,91.8,100,2025-12-25
